Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
Brokered by One Realty Global Corp,Condo for sale,380000,3,1,393,1548 72nd St Unit 1,"Brooklyn, NY 11228",New York,Kings County,Brooklyn,40.6184843,-74.0001507
Brokered by Leven Real Estate - Head Office,Condo for sale,800000,3,1,916,15 Broad St Apt 1928,"New York, NY 10005",United States,New York,New York County,40.7067114,-74.010457
Brokered by BERGEN BASIN REALTY,Condo for sale,649000,3,2,1150,1120 Bergen Ave Unit 88,"Brooklyn, NY 11234",New York,Kings County,Brooklyn,40.6280068,-73.9155812
Brokered by RE MAX Edge,Condo for sale,475000,1,1,739,3016 Brighton 5th St Apt 1C,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5789422,-73.9632143
Brokered by Corcoran West Side Gallery,Condo for sale,3995000,3,4,2456,360 E 88th St Ph 2B,"New York, NY 10128",New York County,New York,Manhattan,40.7781672,-73.9489094
Brokered by Block & Lot Real Estate SVC,Condo for sale,648888,2,2,950,152-18 Union Tpke Unit 11D,"Flushing, NY 11367",New York,Queens County,Queens,40.7188694,-73.8111217
Brokered by RE/MAX Edge,Condo for sale,399000,1,1,577,231 68th St Apt 303,"Brooklyn, NY 11220",New York,Kings County,Brooklyn,40.6373585,-74.0272224
NoBroker,Condo for sale,589000,3,1,415,500 W 43rd St Apt 12G,"New York, NY 10036",New York,New York County,New York,40.7602412,-73.9954328
Brokered by Corcoran East Side,Condo for sale,3795000,3,3,2250,201 E 80th St Apt 16A,"New York, NY 10075",New York,New York County,New York,40.7747519,-73.9561067
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,3250000,3,2,2292,71 Ludlow St Apt 4B,"New York, NY 10002",New York,New York County,New York,40.7175362,-73.9899587
"Brokered by Tom Crimmins Realty, Ltd.",Condo for sale,245000,1,1,800,1100 Clove Rd Apt 7B,"Staten Island, NY 10301",New York,Richmond County,Staten Island,40.6189484,-74.1071576
Brokered by eXp Realty BKNY,Condo for sale,1090000,3,3,1295,1845 52nd St Apt 27,"Brooklyn, NY 11204",New York,Kings County,Brooklyn,40.6260941,-73.9815074
Brokered by UbiQ NY Ltd,Condo for sale,1990000,2,2,1309,124 W 24th St Apt 2D,"New York, NY 10011",New York,New York County,New York,40.7439229,-73.9937052
"Brokered by CORE Group Marketing, LLC",Condo for sale,25000000,5,6,4089,555 W 22nd St Apt 11AW,"New York, NY 10011",New York,New York County,New York,40.7481933,-74.006941
Brokered by Brown Harris Stevens,Condo for sale,995000,1,1,2184,305 Second Ave Unit 20,"Manhattan, NY 10003",United States,New York,New York County,40.7344156,-73.9836325
"Brokered by CORE Group Marketing, LLC",Condo for sale,25000000,5,6,4089,555 W 22nd St Apt 11AW,"New York, NY 10011",New York,New York County,New York,40.7481933,-74.006941
Brokered by COMPASS,Condo for sale,4995000,3,2,2803,65 W 13th St Apt 10A,"Manhattan, NY 10011",New York,New York County,New York,40.736841,-73.99679
Brokered by Douglas Elliman - 936 Broadway,Condo for sale,659000,2,1,714,39 Argyle Rd Apt 4B,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,40.6486309,-73.9674377
Brokered by Douglas Elliman - Bayside,Condo for sale,368000,3,1,2184,2 Bay Club Dr Apt 21H,"Bayside, NY 11360",New York,Queens County,Queens,40.7781488,-73.782075
Brokered by Serhant,Condo for sale,1795000,2,2,1245,180 Front St Apt 7F,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.7022611,-73.9854097
Brokered by Corcoran East Side,Condo for sale,21500000,5,2,4179,1295 Madison Ave,"New York, NY 10128",United States,New York,New York County,40.7847977,-73.9556597
Brokered by Keller Williams Rty Gold Coast,Condo for sale,735000,1,1,2184,42-37 27th St Unit 5B,"Long Island City, NY 11101",New York,Queens County,Queens,40.7491662,-73.9406038
Brokered by B Square Realty,Condo for sale,780000,3,3,1236,32-05 Linden Pl Unit A3,"Flushing, NY 11354",United States,New York,Queens County,40.767546,-73.8314686
Brokered by The Bouklis Group - The Bouklis Group,Condo for sale,1649000,1,1,800,635 W 42nd St Apt 30A,"New York, NY 10036",New York,New York County,New York,40.7617008,-73.9996228
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,1750000,2,2,1320,199 Conover St Unit 2B,"Brooklyn, NY 11231",New York,Kings County,Brooklyn,40.6774843,-74.0147997
Brokered by COMPASS,Condo for sale,2750000,2,2,1488,30 Orchard St Ph B,"Manhattan, NY 10002",New York,New York County,New York,40.7155919,-73.9912903
Brokered by COMPASS,Condo for sale,698000,1,1,2184,70 W 139th St Apt 8I,"Manhattan, NY 10037",New York,New York County,New York,40.8162042,-73.9383242
Brokered by BHHS New York Properties,Condo for sale,26000000,5,6,4859,24 Leonard St Apt 2,"New York, NY 10013",New York,New York County,New York,40.718295,-74.007645
NoBroker,Condo for sale,3999999,2,2,1997,527 W 27th St Unit 5S,"New York, NY 10001",New York,New York County,New York,40.7509451,-74.0035855
Brokered by Bond New York- Columbus Circle,Condo for sale,2295000,3,3,1615,166 E 63rd St Apt 10C,"New York, NY 10065",New York,New York County,New York,40.7641145,-73.9651826
Brokered by All American Realty Management,Condo for sale,599888,1,1,826,2962847 33 48th St Unit 4G,"Queens, NY 11104",United States,New York,Queens County,40.7436341,-73.916415
Brokered by E Realty International Corp,Condo for sale,688000,3,2,982,844 50th St Apt 5A,"Brooklyn, NY 11220",New York,Kings County,Brooklyn,40.6403284,-74.0028134
Brokered by E Realty International Corp,Condo for sale,409000,1,1,559,132-18 Avery Ave Unit 3D,"Flushing, NY 11355",New York,Queens County,Queens,40.7523131,-73.8324302
Brokered by United Real Estate Fortune,Condo for sale,630000,2,2,750,142-25 37th Ave Unit 6B,"Flushing, NY 11354",New York,Queens County,Queens,40.7627502,-73.8267096
Brokered by Bedford Brownstone Realty LLC,Condo for sale,874000,2,2,915,139 Grove St Apt 4F,"Brooklyn, NY 11221",New York,Kings County,Brooklyn,40.694352,-73.919978
Brokered by Brown Harris Stevens - 445 Park Avenue,Condo for sale,4995000,4,4,2184,30 E 76th St Unit Ph,"Manhattan, NY 10021",United States,New York,New York County,40.774136,-73.96342
Brokered by Douglas Elliman - 1995 Broadway,Condo for sale,3000000,1,2,1600,90 Furman St Unit N810,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.7015519,-73.995867
Brokered by Brown Harris Stevens - 445 Park Avenue,Condo for sale,2400000,1,2,1427,15 W 53rd St Unit 14G,"Manhattan, NY 10019",New York,New York County,New York,40.7613258,-73.9774014
Brokered by COMPASS,Condo for sale,1995000,3,2,1376,128 W 26th St Fl 3,"Manhattan, NY 10001",New York,New York County,New York,40.7451522,-73.9927778
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,1400000,3,2,1625,133 Beach 116th St # F,"Queens, NY 11694",United States,New York,Queens County,40.5783596,-73.8365039
Brokered by Corcoran Park Slope,Condo for sale,1080000,1,2,941,659 Putnam Ave # 1,"Brooklyn, NY 11221",New York,Kings County,Brooklyn,40.685976,-73.9349974
Brokered by Corcoran Westside Columbus,Condo for sale,925000,2,2,1033,77 E 110th St Apt 6A,"New York, NY 10029",New York,New York County,New York,40.7958546,-73.9464985
Brokered by Anita Loewy,Condo for sale,2795000,2,2,1372,20 W 64th St Unit 18K,"New York, NY 10023",New York County,New York,Manhattan,40.7716812,-73.9815796
Brokered by Serhant,Condo for sale,2850000,3,2,1912,60 Broadway Apt 8J,"Brooklyn, NY 11249",New York,Kings County,Brooklyn,40.7102929,-73.9660133
"Brokered by MAXIMILLION REALTY, INC.",Condo for sale,695000,2,2,1080,601 Surf Ave Apt 8C,"Brooklyn, NY 11224",New York,Kings County,Brooklyn,40.5754825,-73.9747644
Brokered by Winzone Realty Inc,Condo for sale,555000,2,1,2184,7613 Ditmars Blvd Unit A2,"East Elmhurst, NY 11370",United States,New York,Queens County,40.7689132,-73.8929233
Brokered by COMPASS,Condo for sale,815000,2,2,1000,2652 E 18th St Unit 2A,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5869733,-73.9514755
Brokered by Bhuiyan Properties LLC,Condo for sale,474000,2,1,750,848 43rd St Apt 22,"Brooklyn, NY 11232",New York,Kings County,Brooklyn,40.6442712,-73.9986359
Brokered by COMPASS,Condo for sale,2350000,2,2,1572,300 W 18th St Unit 2,"Manhattan, NY 10011",New York,New York County,New York,40.7422513,-74.0010561
"Brokered by MAXIMILLION REALTY, INC.",Condo for sale,695000,2,2,1080,601 Surf Ave Apt 8C,"Brooklyn, NY 11224",New York,Kings County,Brooklyn,40.5754825,-73.9747644
Brokered by COMPASS,Condo for sale,610000,1,1,673,21 S End Ave Apt 435,"Manhattan, NY 10280",New York,New York County,New York,40.7082816,-74.0180413
"Brokered by Nest Seekers International, Midtown",Condo for sale,1299000,1,2,1066,117 E 57th St Units 34 & 35C,"New York, NY 10022",New York,New York County,New York,40.7617181,-73.969764
Brokered by Brown Harris Stevens - 129 Montague Street,Condo for sale,800000,2,1,850,1240 Bedford Ave Apt 1F,"Brooklyn, NY 11216",New York,Kings County,Brooklyn,40.6813996,-73.9537521
Brokered by COMPASS,Condo for sale,725000,1,1,696,190 Lefferts Pl Apt 5,"Brooklyn, NY 11238",New York,Kings County,Brooklyn,40.6802147,-73.9567445
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,550000,3,1,446,205 E 68th St Apt 3D,"New York, NY 10065",New York,New York County,New York,40.7670912,-73.9616292
Brokered by Douglas Elliman  -111 Fifth Ave,Condo for sale,12495000,4,3,2184,7 Bond St,"New York, NY 10012",United States,New York,New York County,40.7265745,-73.9945558
Brokered by Winzone Realty Inc,Condo for sale,498000,1,1,785,64-48 Booth St Unit 1E,"Rego Park, NY 11374",New York,Queens County,Queens,40.7275115,-73.86069
"Brokered by Michael A. Kaufman, Licensed Real Estate Broker",Condo for sale,1250000,1,1,855,389 E 89th St Apt 15A,"New York, NY 10128",New York,New York County,New York,40.7791164,-73.9482901
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Condo for sale,359999,3,2,2184,753B Saint Anns Ave Unit 52B,"Bronx, NY 10456",New York,Bronx County,The Bronx,40.8203804,-73.9109368
Brokered by R New York,Condo for sale,2649000,3,3,1699,330 E 38th St Apt 41N,"New York, NY 10016",New York,New York County,New York,40.7463283,-73.972718
Brokered by Community Home Sales Inc,Condo for sale,385000,2,1,919,12205 Flatlands Ave Apt 3H,"Brooklyn, NY 11207",New York,Kings County,Brooklyn,40.6543591,-73.8837899
"Brokered by Nest Seekers International, Midtown",Condo for sale,585000,3,2,2184,45-30 Pearson St,"Queens, NY 11101",United States,New York,Queens County,40.7453084,-73.9445819
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Condo for sale,359999,3,2,2184,753B Saint Anns Ave Unit 52B,"Bronx, NY 10456",New York,Bronx County,The Bronx,40.8203804,-73.9109368
Brokered by COMPASS,Condo for sale,2100000,3,3,1638,235 E 55th St Unit 43AB,"Manhattan, NY 10022",New York,New York County,New York,40.7585686,-73.9669708
Brokered by Douglas Elliman - Long Island City,Condo for sale,880000,1,1,713,44-15 Purves St Unit 14B,"Queens, NY 11101",United States,New York,Queens County,40.747145,-73.9408974
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,1500000,2,2,1334,50 W 127th St # B,"New York, NY 10027",United States,New York,New York County,40.8084181,-73.9433027
Brokered by ROCKAWAY PROPERTIES,Condo for sale,649000,3,2,1770,103-06 Rockaway Beach Blvd Unit 3C,"Rockaway Park, NY 11694",New York,Queens County,Queens,40.5838274,-73.8243138
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,3595000,2,2,2184,15 W 61st St Apt 22B,"New York, NY 10023",New York,New York County,New York,40.7701937,-73.9829177
Brokered by EXP Realty,Condo for sale,680000,2,2,847,90-20 55th Ave Unit 4A,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7367106,-73.8722089
Brokered by E Realty International Corp,Condo for sale,799000,2,2,868,214-11 35th Ave Unit 3A,"Bayside, NY 11361",New York,Queens County,Queens,40.7696789,-73.772159
Brokered by Chase Global Realty Corp,Condo for sale,699000,1,1,2184,40-22 61st St Unit 2K,"Woodside, NY 11377",Queens County,Queens,Flushing,40.7441863,-73.9037635
Brokered by COMPASS,Condo for sale,1395000,2,2,2184,233 E 86th St Apt 14C,"Manhattan, NY 10028",New York,New York County,New York,40.778484,-73.9524912
Brokered by COMPASS,Condo for sale,1395000,2,2,2184,233 E 86th St Apt 14C,"Manhattan, NY 10028",New York,New York County,New York,40.778484,-73.9524912
Brokered by Corcoran East Side,Condo for sale,4250000,2,2,1778,15 Hudson Yards Apt 34A,"New York, NY 10001",New York,New York County,New York,40.7537586,-74.003221
Brokered by MNS,Condo for sale,1695000,2,2,1035,526 Union Ave Ph 1,"Brooklyn, NY 11211",New York,Kings County,Brooklyn,40.7163702,-73.9515728
Brokered by B Square Realty,Condo for sale,599000,1,1,958,37-32 89th St Unit 1A,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7494499,-73.8778676
Brokered by Corcoran SoHo,Condo for sale,610000,3,2,923,55 Greene Ave Ste 2B,"Brooklyn, NY 11238",New York,Kings County,Brooklyn,40.6863077,-73.9709274
Brokered by Chase Global Realty Corp,Condo for sale,1080000,2,2,1545,14-50 110th St Unit E301,"College Point, NY 11356",New York,Queens County,Queens,40.7841243,-73.8569018
Brokered by Corcoran Park Avenue South,Condo for sale,1199000,2,1,1080,9511 Shore Rd Apt 602,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6163434,-74.0377889
Brokered by Andrew Lichtenstein Inc,Condo for sale,650000,2,2,1013,3625 Oxford Ave Apt 6B,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8870567,-73.908722
Brokered by Cruz Network Cruse Realty,Condo for sale,549000,2,2,1113,85-09 151st Ave Unit 1H,"Howard Beach, NY 11414",New York,Queens County,Queens,40.6687898,-73.8494942
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,1350000,2,2,1066,460 Manhattan Ave Apt 2B,"Brooklyn, NY 11222",New York,Kings County,Brooklyn,40.7200818,-73.9473654
Brokered by Winzone Realty Inc,Condo for sale,499000,1,1,571,52-16 Roosevelt Ave Unit 3A,"Woodside, NY 11377",New York,Queens County,Queens,40.7440779,-73.9118986
"Brokered by Nest Seekers International, Midtown",Condo for sale,1351242,2,2,1026,3 Court Sq W Unit 403,"Queens, NY 11101",New York,Queens County,Queens,40.747963,-73.944456
Brokered by COMPASS,Condo for sale,479000,1,2,1096,44 Euclid Ave Apt 1A,"Brooklyn, NY 11208",New York,Kings County,Brooklyn,40.6874842,-73.8754674
Brokered by J. Sikar Realty,Condo for sale,1899000,3,2,1757,65 Oceana Dr E Apt 8D,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5769367,-73.9570143
Brokered by COMPASS,Condo for sale,2150000,2,2,1711,243 W 60th St Apt 5F,"Manhattan, NY 10023",New York,New York County,New York,40.771979,-73.9889567
"Brokered by Nest Seekers International, Long Island",Condo for sale,1745000,2,2,1574,27-28 Thomson Ave Unit 422,"Queens, NY 11101",New York,Queens County,Queens,40.7457551,-73.9417456
Brokered by BHHS New York Properties,Condo for sale,1494000,1,2,1444,507 E 80th St Apt 1R,"New York, NY 10075",New York,New York County,New York,40.7719269,-73.949189
Brokered by Corcoran Bedford Stuyvesant,Condo for sale,975000,2,2,930,68 Eldert St # 3B,"Brooklyn, NY 11207",New York,Kings County,Brooklyn,40.6869771,-73.9126141
Brokered by Habitat Realty Of New York Inc,Condo for sale,650000,3,1,1050,2501 Snyder Ave Unit 3E,"Prospect Lefferts Gardens, NY 11225",Brooklyn,Flatbush,Snyder Avenue,40.6492401,-73.9534818
Brokered by COMPASS,Condo for sale,1999999,4,4,2743,269 W 87th St Apt 8A,"Manhattan, NY 10024",New York,New York County,New York,40.7895034,-73.9769713
Brokered by COMPASS,Condo for sale,460000,1,1,518,2654 E 18th St Unit 2D,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5869759,-73.9514442
Brokered by Corcoran Williamsburg Bedford,Condo for sale,1395000,2,2,1003,218 Classon Ave,"Brooklyn, NY 11205",United States,New York,Kings County,40.6930476,-73.9611241
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,3995000,2,2,1283,25 Columbus Cir # 69F,"New York, NY 10019",New York,New York County,New York,40.7680474,-73.9835169
Brokered by Dwell Residential,Condo for sale,2695000,2,2,1927,461 Carroll St Unit 1,"Brooklyn, NY 11215",New York,Kings County,Brooklyn,40.677514,-73.986803
Brokered by Living NY - Main Office,Condo for sale,625000,1,1,692,300 W 135th St Apt 4L,"New York, NY 10030",New York,New York County,New York,40.8166535,-73.9473569
Brokered by Diamond Real Inc,Condo for sale,599000,1,1,935,727 Ocean View Ave Apt D3,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5801457,-73.9605103
Brokered by Robert Defalco Realty Inc.,Condo for sale,342990,2,1,900,1000 Clove Rd Apt 8C,"Staten Island, NY 10301",New York,Richmond County,Staten Island,40.6202645,-74.1099106
Brokered by Corcoran West Side,Condo for sale,3150000,4,3,2263,2628 Broadway Apt 12A,"New York, NY 10025",New York,New York County,New York,40.7967552,-73.9696417
Brokered by Brown Harris Stevens,Condo for sale,2649000,3,3,1500,325 Fifth Ave Unit 36A,"Manhattan, NY 10016",New York,New York County,New York,40.7473345,-73.9848617
Brokered by Douglas Elliman - 936 Broadway,Condo for sale,925000,2,2,787,1904 Harman St Apt 4A,"Queens, NY 11385",New York,Queens County,Queens,40.7078968,-73.9105088
Brokered by Winzone Realty Inc,Condo for sale,800000,3,2,2184,43-20 Union St Unit 7D,"Flushing, NY 11355",New York,Queens County,Queens,40.7540544,-73.8212979
Brokered by Bond New York- Columbus Circle,Condo for sale,559000,1,1,579,1229 Putnam Ave Apt 2D,"Brooklyn, NY 11221",New York,Kings County,Brooklyn,40.6915011,-73.9156479
Brokered by Douglas Elliman  -111 Fifth Ave,Condo for sale,999999,1,2,807,10 Little West St Apt 20D,"New York, NY 10004",New York,New York County,New York,40.7055917,-74.0172159
Brokered by King Zone Realty Inc,Condo for sale,838000,2,2,1054,1238 63rd St Apt D436,"Brooklyn, NY 11219",New York,Kings County,Brooklyn,40.6275896,-74.0016198
Brokered by Corcoran Park Avenue South,Condo for sale,729000,1,1,550,200 E 58th St Apt 14C,"New York, NY 10022",New York,New York County,New York,40.7606485,-73.9668928
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,2045000,3,2,1039,301 W 53rd St Apt 19A,"New York, NY 10019",New York,New York County,New York,40.7644959,-73.9851321
Brokered by Owner Entry.com,Condo for sale,749000,2,2,1258,219 Constitution Pl Apt B,"College Point, NY 11356",United States,New York,Queens County,40.7945927,-73.8457338
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,3695000,2,2,1978,160 W 66th St Apt 57C,"New York, NY 10023",New York,New York County,New York,40.774282,-73.9841771
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,2045000,3,2,1039,301 W 53rd St Apt 19A,"New York, NY 10019",New York,New York County,New York,40.7644959,-73.9851321
Brokered by Corcoran Westside Columbus,Condo for sale,950000,2,2,1033,77 E 110th St Apt 7A,"New York, NY 10029",New York,New York County,New York,40.7958546,-73.9464985
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,1599000,2,2,1094,135 E 54th St Apt 14M,"New York, NY 10022",New York,New York County,New York,40.7592821,-73.9707592
Brokered by Corcoran Westside Columbus,Condo for sale,1850000,1,1,703,25 Fifth Ave Apt 5G,"New York, NY 10003",New York,New York County,New York,40.7328142,-73.995445
Brokered by William Raveis New York City,Condo for sale,1395000,1,2,1220,20 Pine St Apt 2504,"New York, NY 10005",New York,New York County,New York,40.707729,-74.0097327
Brokered by Corcoran Brooklyn Heights,Condo for sale,759000,2,2,1230,2025 Ocean Ave # 6A,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.612478,-73.953507
Brokered by MNS,Condo for sale,1750000,2,2,2184,710 Metropolitan Ave Apt 5E,"Brooklyn, NY 11211",New York,Kings County,Brooklyn,40.714184,-73.945191
Brokered by Corcoran East Side,Condo for sale,4995000,3,4,2184,1295 Madison Ave Apt 5A,"New York, NY 10128",New York,New York County,New York,40.7847977,-73.9556597
Brokered by Space Marketing Shop Inc.,Condo for sale,1500000,1,2,1218,490 Lorimer St Unit 1A,"Brooklyn, NY 11211",New York,Kings County,Brooklyn,40.7115725,-73.948677
Brokered by Avenues - Headquarters,Condo for sale,695000,2,1,959,122 E 102nd St Apt 2B,"New York, NY 10029",New York,New York County,New York,40.7897507,-73.9487257
"Brokered by Nest Seekers International, Westside",Condo for sale,15500000,5,6,4134,1965 Broadway Apt 28E,"New York, NY 10023",New York,New York County,New York,40.7744463,-73.9825007
Brokered by Winzone Realty Inc,Condo for sale,655000,3,2,2184,132-37 Pople Ave Unit 3A,"Flushing, NY 11355",New York,Queens County,Queens,40.7536461,-73.8313843
Brokered by Corcoran Brooklyn Heights,Condo for sale,759000,2,2,1230,2025 Ocean Ave # 6A,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.612478,-73.953507
Brokered by Brown Harris Stevens,Condo for sale,3250000,2,2,1509,210 Lafayette St Ph 6G,"Manhattan, NY 10012",New York,New York County,New York,40.7217442,-73.998107
Brokered by Tru International Realty Corp,Condo for sale,658000,1,1,2184,44-15 College Point Blvd Unit 3A,"Flushing, NY 11355",New York,Queens County,Queens,40.7533335,-73.8324518
Brokered by Serhant,Condo for sale,4395000,5,5,3498,401 E 60th St Apt 4B,"New York, NY 10022",New York,New York County,New York,40.7603031,-73.9610497
Brokered by Douglas Elliman - 140 Franklin,Condo for sale,7500000,4,4,2811,30 Park Pl Apt 59A,"New York, NY 10007",New York,New York County,New York,40.7127825,-74.0090376
Brokered by Real Estate Top Sales Llc,Condo for sale,580000,2,1,667,224 22nd St Apt 4D,"Brooklyn, NY 11232",New York,Kings County,Brooklyn,40.6609319,-73.9945957
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,8575000,2,2,1830,25 Columbus Cir # 57B,"New York, NY 10019",New York,New York County,New York,40.7680474,-73.9835169
Brokered by COMPASS,Condo for sale,200000,3,2,2184,333 14th St Unit PSPOT1,"Brooklyn, NY 11215",United States,New York,Kings County,40.6648195,-73.9857058
Brokered by Corcoran Park Avenue South,Condo for sale,1200000,3,1,500,299 W 12th St Apt 3B,"New York, NY 10014",New York,New York County,New York,40.7377431,-74.0052925
Brokered by Keller Williams NYC,Condo for sale,375000,1,1,387,662 Fourth Ave Unit 1R,"Brooklyn, NY 11232",New York,Kings County,Brooklyn,40.6637079,-73.9949633
Brokered by Exp Realty,Condo for sale,2488000,2,2,1483,150 Nassau St Apt 2D,"New York, NY 10038",New York,New York County,New York,40.7114624,-74.0059409
Brokered by Fillmore Real Estate,Condo for sale,935000,1,1,713,110 Livingston St Apt 11J,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.6909831,-73.9899258
Brokered by Corcoran East Side,Condo for sale,5200000,3,4,3400,29 W 85th St Apt 3,"New York, NY 10024",New York,New York County,New York,40.7852077,-73.9706676
Brokered by Winzone Realty Inc,Condo for sale,720000,2,1,970,61-09 39 Ave Unit M6,"Woodside, NY 11377",New York,Queens County,Queens,40.7472374,-73.9021112
Brokered by Corcoran East Side,Condo for sale,4780000,2,2,1882,16 W 40th St Apt 25B,"New York, NY 10018",New York,New York County,New York,40.752444,-73.982986
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,760000,1,1,700,404 E 66th St Apt 4N,"New York, NY 10065",New York,New York County,New York,40.7636004,-73.9583523
Brokered by Deutsch Realty,Condo for sale,2350000,2,2,1628,207 E 57th St Apt 16B,"Manhattan, NY 10022",New York,New York County,New York,40.7602847,-73.9668148
Brokered by E Realty International Corp,Condo for sale,499000,1,1,750,63-14 Queens Blvd Unit 5J,"Woodside, NY 11377",New York,Queens County,Queens,40.7409264,-73.9020731
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,4075000,3,3,2150,240 Riverside Blvd Apt 19B,"New York, NY 10069",New York,New York County,New York,40.7804721,-73.9871434
Brokered by E Realty International Corp,Condo for sale,580000,2,2,950,130-14 60th Ave Unit 2C,"Flushing, NY 11355",New York,Queens County,Queens,40.7440024,-73.8353772
Brokered by Douglas Elliman  -111 Fifth Ave,Condo for sale,995000,2,2,1015,2110 Frederick Douglass Blvd Apt 8D,"New York, NY 10026",New York,New York County,New York,40.8030984,-73.9559736
Brokered by Byson Real Estate Company - Byson Real Estate Company,Condo for sale,1525000,2,2,1329,5-30 47th Ave Unit 1B,"Queens, NY 11101",New York,Queens County,Queens,40.745483,-73.954465
Brokered by Excellent Realty Llc,Condo for sale,468000,1,1,500,65-38 Austin St Unit 2H,"Rego Park, NY 11374",New York,Queens County,Queens,40.725653,-73.8596142
Brokered by COMPASS,Condo for sale,1588000,2,2,1108,30 W 61st St Apt 16D,"Manhattan, NY 10023",New York,New York County,New York,40.7701201,-73.9833141
Brokered by Douglas Elliman - 3544 Johnson Ave,Condo for sale,585000,2,2,988,3625 Oxford Ave Apt 2B,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8870567,-73.908722
Brokered by COMPASS,Condo for sale,848880,1,1,713,11 E 36th St Ste 404,"Manhattan, NY 10016",New York,New York County,New York,40.7496366,-73.9825832
Brokered by Corcoran Westside Columbus,Condo for sale,3700000,3,3,1756,1280 Fifth Ave Apt 17B,"New York, NY 10029",New York,New York County,New York,40.7961886,-73.949116
"Brokered by Toll Brothers, Inc",Condo for sale,1125000,1,1,743,218 W 103rd St Unit 4F,"New York, NY 10025",United States,New York,New York County,40.7961762,-73.962094
Brokered by Keller Williams NYC,Condo for sale,2395000,4,3,2155,42 Saint Marks Pl Apt 1,"Brooklyn, NY 11217",New York,Kings County,Brooklyn,40.6820512,-73.9811684
Brokered by Corcoran East Side,Condo for sale,8525000,4,4,2863,126 E 86th St # 16A,"New York, NY 10028",New York,New York County,New York,40.7794854,-73.9561419
"Brokered by Tom Crimmins Realty, Ltd.",Condo for sale,240000,1,1,800,1100 Clove Rd Apt 2K,"Staten Island, NY 10301",New York,Richmond County,Staten Island,40.6189484,-74.1071576
Brokered by Accord Homes Realty,Condo for sale,309000,2,1,862,1505 Archer Rd Apt 2D,"Bronx, NY 10462",New York,Bronx County,The Bronx,40.8385018,-73.86211
Brokered by Corcoran East Side,Condo for sale,3795000,3,3,1981,200 E 62nd St Apt 19A,"New York, NY 10065",New York,New York County,New York,40.7630942,-73.9649721
Brokered by Corcoran East Side,Condo for sale,8525000,4,4,2863,126 E 86th St # 16A,"New York, NY 10028",New York,New York County,New York,40.7794854,-73.9561419
Brokered by Spire Group Inc.- Main Office,Condo for sale,780000,3,1,2184,550 Vanderbilt Ave Apt 511,"Brooklyn, NY 11238",New York,Kings County,Brooklyn,40.6807067,-73.96822
Brokered by Corcoran Brooklyn Heights,Condo for sale,1075000,2,2,1144,1222 Putnam Ave # 4A,"Brooklyn, NY 11221",New York,Kings County,Brooklyn,40.6912454,-73.9154184
Brokered by Corcoran Brooklyn Heights,Condo for sale,1075000,2,2,1144,1222 Putnam Ave # 4A,"Brooklyn, NY 11221",New York,Kings County,Brooklyn,40.6912454,-73.9154184
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,750000,1,1,592,250 Manhattan Ave Unit 3R,"Brooklyn, NY 11211",New York,Kings County,Brooklyn,40.7120018,-73.9453832
Brokered by Corcoran East Side,Condo for sale,1850000,2,2,1322,40 Broad St Ph 3F,"New York, NY 10004",New York,New York County,New York,40.7060214,-74.0117866
