Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
Brokered by Prime Homes Realty,House for sale,425000,2,1,2184,117-23 142nd St,"Jamaica, NY 11436",United States,New York,Queens County,40.6779035,-73.799284
Brokered by CONTINENT REALTY LLC,House for sale,1650000,3,4,2272,132 Oxford St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5799535,-73.9383472
Brokered by RE/MAX Team,House for sale,699000,3,2,2184,10557 Avenue K,"Brooklyn, NY 11236",United States,New York,Kings County,40.64539,-73.8897652
Brokered by RE MAX Edge,House for sale,2399000,5,5,2184,208 Mayfair Dr N,"Brooklyn, NY 11234",United States,New York,Kings County,40.6115517,-73.9061979
Brokered by Grand Realty Advisors,House for sale,1190000,3,2,1088,186 Mackenzie St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5787747,-73.9401956
Brokered by Soverign Homes Realty Inc,House for sale,450000,3,2,2184,125-15 Defoe St,"Queens, NY 11413",United States,New York,Queens County,40.681047,-73.754428
Brokered by EXIT REALTY FIRST CHOICE,House for sale,2488000,4,2,3850,232 Beaumont St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5762337,-73.9511136
Brokered by Getmore Realty Inc,House for sale,729000,3,3,2184,110-36 199th St,"Saint Albans, NY 11412",United States,New York,Queens County,40.7052223,-73.7583006
Brokered by DiTommaso Real Estate,House for sale,599000,3,2,1120,45 Bogota St,"Staten Island, NY 10314",United States,New York,Richmond County,40.5863749,-74.1470603
Brokered by Soverign Homes Realty Inc,House for sale,800000,3,2,2184,742 Lexington Ave,"Brooklyn, NY 11221",United States,New York,Kings County,40.6899365,-73.9294828
Brokered by EXP COMMERCIAL LLC,House for sale,1500000,3,2,1240,243 Bay 13 St,"Brooklyn, NY 11214",United States,New York,Kings County,40.6045606,-74.0114555
Brokered by SOUTHSIDE REALTY GROUP LLC,House for sale,625000,4,2,2184,1797 Troy Ave,"Brooklyn, NY 11234",United States,New York,Kings County,40.6283989,-73.9334448
Brokered by Exp Realty,House for sale,520000,3,2,1705,503 E 182nd St,"Bronx, NY 10457",United States,New York,Bronx County,40.8536129,-73.8933593
"Brokered by Prime Time Real Estate, Inc.",House for sale,725000,2,2,988,51 Bedford Ave,"Staten Island, NY 10306",United States,New York,Richmond County,40.5821761,-74.1078688
Brokered by First Class Realty Enterprises,House for sale,998888,4,3,2184,115-04 144th St,"Jamaica, NY 11436",United States,New York,Queens County,40.682563,-73.799077
Brokered by Exp Realty,House for sale,648998,3,2,1296,1361 Waring Ave,"Bronx, NY 10469",United States,New York,Bronx County,40.8611669,-73.8467192
Brokered by TOP NEST INC,House for sale,1699900,7,5,2418,186 Covert St,"Brooklyn, NY 11207",United States,New York,Kings County,40.6898884,-73.9085265
Brokered by Heisman Realty LLC,House for sale,539000,3,2,972,84 Nautilus St,"Staten Island, NY 10305",United States,New York,Richmond County,40.6104417,-74.0628522
Brokered by E Realty International Corp,House for sale,2480000,4,4,5150,149-37 9th Ave,"Whitestone, NY 11357",United States,New York,Queens County,40.7932103,-73.8161976
Brokered by J Home Realty LLC,House for sale,687000,2,1,2184,57 Shore Dr,"Bronx, NY 10465",United States,New York,Bronx County,40.8214203,-73.8062717
Brokered by E Realty International Corp,House for sale,1180000,4,3,2184,73-27 193rd St,"Fresh Meadows, NY 11366",United States,New York,Queens County,40.7335974,-73.7788656
Brokered by Astor Brokerage Ltd,House for sale,849999,3,2,2184,147-20 76th Rd,"Flushing, NY 11367",United States,New York,Queens County,40.7226341,-73.8165656
NoBroker,House for sale,1275000,4,2,2184,87-66 257th St,"Floral Park, NY 11001",United States,New York,Queens County,40.7289806,-73.7083891
Brokered by E Realty International Corp,House for sale,988000,3,1,1296,43-64 Bowne St,"Flushing, NY 11355",United States,New York,Queens County,40.7540089,-73.8189203
Brokered by Astor Brokerage Ltd,House for sale,849999,3,2,2184,147-20 76th Rd,"Flushing, NY 11367",United States,New York,Queens County,40.7226341,-73.8165656
Brokered by Continental Real Estate Grp In,House for sale,1649000,4,3,1452,927 Hart St,"Brooklyn, NY 11237",United States,New York,Kings County,40.7039659,-73.9210676
Brokered by Charles Rutenberg Realty Inc,House for sale,1370000,6,3,2184,85-65 159th St,"Jamaica, NY 11432",United States,New York,Queens County,40.7102471,-73.8049849
Brokered by G G Caleca Realty,House for sale,650000,3,2,1218,23 Jackson St,"Staten Island, NY 10304",United States,New York,Richmond County,40.6306934,-74.0794192
Brokered by BUY FOR LESS REALTY LLC,House for sale,345000,3,2,2184,183-12 Elmira Ave,"Queens, NY 11412",United States,New York,Queens County,40.701334,-73.772164
Brokered by Corcoran East Side,House for sale,4900000,4,2,3100,157 E 78th St,"New York, NY 10075",United States,New York,New York County,40.7742274,-73.9588396
Brokered by EXIT REALTY FIRST CHOICE,House for sale,1578000,5,3,2152,67-27 181st St,"Fresh Meadows, NY 11365",United States,New York,Queens County,40.7346802,-73.7905086
Brokered by Skylight Real Estate Consultan,House for sale,715000,3,2,2184,194-11 112th Ave,"Saint Albans, NY 11412",United States,New York,Queens County,40.701497,-73.7613803
Brokered by NextHome Prestige,House for sale,850000,3,2,1090,101 Dalemere Rd,"Staten Island, NY 10304",United States,New York,Richmond County,40.5952951,-74.1039687
Brokered by Weichert Realtors Evolution Group,House for sale,640000,3,2,1110,58 Elmwood Ave,"Staten Island, NY 10308",United States,New York,Richmond County,40.542861,-74.154978
Brokered by JABOUR REALTY COMPANY,House for sale,1450000,4,4,1746,227 90th St,"Brooklyn, NY 11209",United States,New York,Kings County,40.6212482,-74.0338909
Brokered by Better Homes and Gardens Real Estate Safari Realty,House for sale,899888,4,2,2185,467 Maine Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.6215947,-74.1404429
Brokered by Guru Real Estate Services LLC,House for sale,599999,5,4,2184,145-37 115th Ave,"Jamaica, NY 11436",United States,New York,Queens County,40.6836616,-73.7970345
Brokered by Realty Network Of N Y Corp,House for sale,925000,3,2,2184,50-02 60th St,"Woodside, NY 11377",United States,New York,Queens County,40.737003,-73.904942
Brokered by Keystone Realty USA Corp,House for sale,799000,5,3,2184,112-20 210th St,"Queens Village, NY 11429",United States,New York,Queens County,40.7039425,-73.7459355
Brokered by East Coast REALTORS Inc,House for sale,1880000,3,5,1920,143-40 Poplar Ave,"Flushing, NY 11355",United States,New York,Queens County,40.7492709,-73.8119666
Brokered by Realty Network Of N Y Corp,House for sale,925000,3,2,2184,50-02 60th St,"Woodside, NY 11377",United States,New York,Queens County,40.737003,-73.904942
Brokered by Keystone Realty USA Corp,House for sale,799000,5,3,2184,112-20 210th St,"Queens Village, NY 11429",United States,New York,Queens County,40.7039425,-73.7459355
Brokered by Keller Williams Realty Greater Nassau,House for sale,4500000,6,4,2184,147-21 14th Ave,"Whitestone, NY 11357",United States,New York,Queens County,40.7880839,-73.8180817
Brokered by Fave Realty Inc,House for sale,589000,3,2,1120,1316 Dumont Ave,"Brooklyn, NY 11208",United States,New York,Kings County,40.6697595,-73.8692311
Brokered by EXP Realty,House for sale,798000,3,2,760,58-13 Waldron St,"Corona, NY 11368",United States,New York,Queens County,40.7392555,-73.8523054
Brokered by Corcoran Park Slope,House for sale,2500000,3,2,2184,1203 8th Ave,"Brooklyn, NY 11215",United States,New York,Kings County,40.6637132,-73.9806843
Brokered by Jm Properties,House for sale,1399900,4,4,3149,292 Raritan Ave,"Staten Island, NY 10305",United States,New York,Richmond County,40.5900537,-74.0906619
Brokered by American Dream Homes Realty Inc,House for sale,475000,3,2,1280,912 Cranford Ave,"Bronx, NY 10466",United States,New York,Bronx County,40.9034885,-73.8435964
Brokered by EXIT REALTY FIRST CHOICE,House for sale,2095000,4,4,3223,166-21 Goethals Ave,"Jamaica, NY 11432",United States,New York,Queens County,40.7200361,-73.8007029
"Brokered by Nest Seekers International, Midtown",House for sale,10250000,7,6,5200,1211 Park Ave,"New York, NY 10128",United States,New York,New York County,40.7854792,-73.9528586
Brokered by Maureen Folan R E Group Llc,House for sale,1598000,4,4,2184,63-31 136 St,"Flushing, NY 11367",United States,New York,Queens County,40.7392152,-73.8301205
Brokered by Bright Horizons Realty Inc,House for sale,1699000,5,3,2488,134 Beaumont St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5786214,-73.9515728
Brokered by KELLER WILLIAMS REALTY LANDMARK II,House for sale,945000,2,2,2184,69-05 65th Dr,"Middle Village, NY 11379",United States,New York,Queens County,40.7154822,-73.8862242
Brokered by Excell Choice Realty,House for sale,1649000,8,3,2184,119 Fenimore St,"Brooklyn, NY 11225",United States,New York,Kings County,40.658346,-73.9583816
Brokered by Top Choice Realty LLC,House for sale,314000,2,1,847,18 Richmond Ct,"Staten Island, NY 10303",United States,New York,Richmond County,40.6396832,-74.1652748
Brokered by Nardin Elite Associates Inc,House for sale,449500,3,2,2184,266 Soundview Ave,"Bronx, NY 10473",United States,New York,Bronx County,40.8112605,-73.855529
Brokered by Coldwell Banker Reliable,House for sale,1099000,7,3,2322,188 Conklin Ave,"Brooklyn, NY 11236",United States,New York,Kings County,40.6438485,-73.9016506
Brokered by L ROSE REALTY INC,House for sale,1900000,4,2,1400,13739 75th Rd,"Flushing, NY 11367",United States,New York,Queens County,40.7230171,-73.8231693
Brokered by Century Homes Realty Group LLC,House for sale,1288000,3,3,1696,9-22 119th St,"College Point, NY 11356",United States,New York,Queens County,40.788704,-73.84908
Brokered by Budget Real Estate Nyc Inc,House for sale,629000,4,2,2184,1281 E 223rd St,"Bronx, NY 10466",United States,New York,Bronx County,40.8807198,-73.8445368
Brokered by COMPASS,House for sale,14000000,3,2,23027,39 Eldridge St,"Manhattan, NY 10002",United States,New York,New York County,40.7157769,-73.99357
Brokered by Julia B. Fee Sotheby's International Realty,House for sale,640000,3,2,1224,944 Duncan St,"Bronx, NY 10469",United States,New York,Bronx County,40.8729069,-73.8596638
Brokered by Jadestone Development Realty Llc,House for sale,599900,3,2,1204,3774 Hylan Blvd,"Staten Island, NY 10308",United States,New York,Richmond County,40.5466066,-74.1406837
Brokered by Kaloshi Real Estate Inc,House for sale,739000,2,2,1473,19 Alton Pl,"Brooklyn, NY 11210",United States,New York,Kings County,40.6241803,-73.9375665
"Brokered by Pamela Lee, Realtor",House for sale,690000,2,2,1500,1060 E 52nd St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6342245,-73.9268315
Brokered by RE MAX Real Estate Professionals,House for sale,1499000,5,2,2088,1914 Bay Ridge Ave,"Brooklyn, NY 11204",United States,New York,Kings County,40.6151781,-73.9901308
Brokered by Douglas Elliman - 3544 Johnson Ave,House for sale,2500000,8,4,6425,14 Stuyvesant Ave,"Brooklyn, NY 11221",United States,New York,Kings County,40.6960918,-73.9349507
Brokered by RE MAX Edge,House for sale,1149000,3,2,1660,1714 E 29th St,"Brooklyn, NY 11229",United States,New York,Kings County,40.6093215,-73.9448683
Brokered by Corcoran East Side,House for sale,24500000,6,8,8400,52 E 66th St,"New York, NY 10065",United States,New York,New York County,40.7675628,-73.967656
Brokered by Homefinders of SI Inc.,House for sale,465000,2,2,1048,12 Maple Ter,"Staten Island, NY 10306",United States,New York,Richmond County,40.5636372,-74.1009652
Brokered by Century 21 Realty First,House for sale,1078000,3,2,1260,5848 150th St,"Flushing, NY 11355",United States,New York,Queens County,40.7421583,-73.8191116
Brokered by Peace Of Mind Realty,House for sale,750000,3,2,1868,857 E 37th St,"East Flatbush, NY 11203",United States,New York,Kings County,40.6359284,-73.9409763
Brokered by Century 21 Realty First,House for sale,1150000,3,2,1280,327 Avenue P,"Brooklyn, NY 11204",United States,New York,Kings County,40.6193771,-73.9717704
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,12500000,4,6,7500,64 E 7th St,"New York, NY 10003",United States,New York,New York County,40.7273703,-73.9870777
Brokered by Century 21 Zaloom Realty,House for sale,699900,3,2,1420,22 Oakville St,"Staten Island, NY 10314",United States,New York,Richmond County,40.5986989,-74.1318297
Brokered by Weichert Realtors Evolution Group,House for sale,635000,4,2,1684,57 Peacock Loop,"Staten Island, NY 10309",United States,New York,Richmond County,40.5307866,-74.2217959
Brokered by Doreen Greenwood Inc.,House for sale,699000,3,3,1280,20 Keen Ct,"Brooklyn, NY 11229",United States,New York,Kings County,40.5877725,-73.9253044
"Brokered by Robert DeFalco Realty, Inc.",House for sale,900000,3,2,1248,917 Hylan Blvd,"Staten Island, NY 10305",United States,New York,Richmond County,40.5981713,-74.0732699
Brokered by Real Broker NY LLC,House for sale,649999,4,1,2184,118-10 202nd St,"Saint Albans, NY 11412",United States,New York,Queens County,40.6936825,-73.7495584
Brokered by RE MAX Real Estate Professionals,House for sale,1525000,3,2,1650,1139 72nd St,"Brooklyn, NY 11228",United States,New York,Kings County,40.6242186,-74.0088847
Brokered by BESMATCH REAL ESTATE,House for sale,625000,3,2,1944,2249 Seward Ave,"Bronx, NY 10473",United States,New York,Bronx County,40.8216537,-73.8465699
Brokered by Chase Global Realty Corp,House for sale,728888,4,3,1379,135-16 221st St,"Springfield Gardens, NY 11413",United States,New York,Queens County,40.6767141,-73.7492797
Brokered by Infinity LUXXE Estates LLC,House for sale,550000,3,2,1221,10229 Davenport Ct,"Howard Beach, NY 11414",United States,New York,Queens County,40.653784,-73.8286059
Brokered by Serhant LLC,House for sale,1099999,3,1,1100,19-36 75th St,"East Elmhurst, NY 11370",United States,New York,Queens County,40.7709973,-73.8950248
Brokered by Realty Executives Today,House for sale,659000,4,2,2184,130-35 145th St,"Jamaica, NY 11436",United States,New York,Queens County,40.6695117,-73.7942558
Brokered by Real Estate Authorities Inc,House for sale,499000,5,2,1236,3636 Barnes Ave,"Bronx, NY 10467",United States,New York,Bronx County,40.879318,-73.8613522
Brokered by Listed New York Elite Inc,House for sale,709999,4,2,2184,116-40 148th St,"Jamaica, NY 11436",United States,New York,Queens County,40.6811881,-73.793438
Brokered by JM Properties,House for sale,774900,3,2,1335,226 Fingerboard Rd,"Staten Island, NY 10305",United States,New York,Richmond County,40.6058796,-74.0681791
Brokered by BHHS Fillmore R.E.,House for sale,680000,3,2,1296,605 E 57th St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6381159,-73.9218484
Brokered by Listed New York Elite Inc,House for sale,709999,4,2,2184,116-40 148th St,"Jamaica, NY 11436",United States,New York,Queens County,40.6811881,-73.793438
Brokered by Voro Llc,House for sale,686000,3,2,2184,116-34 146th St,"Jamaica, NY 11436",United States,New York,Queens County,40.6808451,-73.7952952
Brokered by Prospect We Realty Inc.,House for sale,599000,3,2,1196,80 Park Hill Cir,"Staten Island, NY 10304",United States,New York,Richmond County,40.6175888,-74.0775836
Brokered by RE/MAX Team,House for sale,15000000,3,2,2184,89-02 171st St,"Jamaica, NY 11432",United States,New York,Queens County,40.70971,-73.790302
Brokered by Weichert Realtors Evolution Group,House for sale,849000,3,2,2256,3891 Amboy Rd,"Staten Island, NY 10308",United States,New York,Richmond County,40.5518357,-74.1483332
Brokered by BERGEN BASIN REALTY,House for sale,649000,3,2,1188,2509 Mill Ave,"Brooklyn, NY 11234",United States,New York,Kings County,40.610384,-73.910535
Brokered by RE MAX Edge,House for sale,1175000,3,2,1240,299 Bay 13th St,"Brooklyn, NY 11214",United States,New York,Kings County,40.6034711,-74.0124361
Brokered by KELLER WILLIAMS REALTY EMPIRE,House for sale,850000,2,2,1122,1621 73rd St,"Brooklyn, NY 11204",United States,New York,Kings County,40.6172561,-73.9989227
Brokered by King Zone Realty Inc,House for sale,880000,2,2,1120,1808 Avenue Y,"Brooklyn, NY 11235",11229,United States,New York,40.6104879,-73.955347
Brokered by Coldwell Banker Reliable Real Estate,House for sale,775000,3,2,2184,46 Aviston St,"Staten Island, NY 10306",United States,New York,Richmond County,40.5572427,-74.1202564
Brokered by Ben Bay Realty Company of Staten Island LLC,House for sale,589000,3,2,1320,111 Abbey Ct,"Brooklyn, NY 11229",United States,New York,Kings County,40.5905162,-73.9233755
Brokered by New Concept Sheiks Realty Inc.,House for sale,549990,3,2,1782,3080 Coddington Ave,"Bronx, NY 10461",United States,New York,Bronx County,40.8411589,-73.8265147
Brokered by UNITED NATIONAL REALTY,House for sale,668888,3,2,2184,87 Hewitt Ave,"Staten Island, NY 10301",United States,New York,Richmond County,40.6078478,-74.0994376
Brokered by RE MAX Elite,House for sale,1388800,6,4,2146,37 Douglas Rd,"Staten Island, NY 10304",United States,New York,Richmond County,40.6066676,-74.093461
Brokered by Keller Williams Realty Greater Nassau,House for sale,1750000,4,1,2184,39-15 212th St,"Bayside, NY 11361",United States,New York,Queens County,40.7642941,-73.7730781
Brokered by KORR REALTY,House for sale,799000,3,2,1000,2455 E 13th St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5907198,-73.956552
Brokered by Du Rite Realty Company Llc,House for sale,769000,2,2,992,20-08 150th St,"Whitestone, NY 11357",United States,New York,Queens County,40.7810618,-73.8144859
Brokered by Henry Watts Real Estate Corporation,House for sale,750000,2,2,2184,454 Nostrand Ave Apt 1,"Brooklyn, NY 11216",New York,Kings County,Brooklyn,40.6834662,-73.9504976
Brokered by La Rosa Realty New York Llc,House for sale,989000,4,3,1305,81-36 267th St,"Glen Oaks, NY 11004",United States,New York,Queens County,40.743303,-73.7039503
Brokered by REALHome Services & Solutions,House for sale,580880,4,2,1504,976 Schenectady Ave,"Brooklyn, NY 11203",United States,New York,Kings County,40.6492194,-73.933307
Brokered by EXIT REALTY PROFESSIONALS,House for sale,729000,3,2,1854,3126 Mermaid Ave,"Brooklyn, NY 11224",United States,New York,Kings County,40.5749619,-73.9982799
Brokered by ProBase Real Estate,House for sale,875000,2,1,1050,2161 W 7th St,"Brooklyn, NY 11223",United States,New York,Kings County,40.5949166,-73.9779852
Brokered by Behfar Team Llc,House for sale,1295000,3,2,2184,1235 E 10th St,"Brooklyn, NY 11230",United States,New York,Kings County,40.6189992,-73.9648549
Brokered by TREBACH REALTY INC,House for sale,3250000,8,4,2184,4970 Independence Ave,"Bronx, NY 10471",United States,New York,Bronx County,40.8984527,-73.9105843
Brokered by Top Nest Inc,House for sale,549000,2,2,1148,609 Thomas S Boyland St,"Brooklyn, NY 11212",United States,New York,Kings County,40.6658988,-73.9124097
"Brokered by Homes R Us Realty of NY, Inc.",House for sale,699900,3,4,2160,62 Ambassador Ln,"Staten Island, NY 10309",United States,New York,Richmond County,40.528676,-74.2188267
"Brokered by Robert Defalco Realty, Inc.",House for sale,749999,4,2,1063,4236 Richmond Ave,"Staten Island, NY 10312",United States,New York,Richmond County,40.5355078,-74.1566675
Brokered by E Realty International Corp,House for sale,925000,2,2,2100,69-08 Myrtle Ave,"Glendale, NY 11385",United States,New York,Queens County,40.7015796,-73.88237
Brokered by EXP Realty,House for sale,1030000,4,2,1624,69-33 165th St,"Fresh Meadows, NY 11365",United States,New York,Queens County,40.7320016,-73.8037556
Brokered by BOTTON REALTY GROUP,House for sale,998000,3,2,1232,2247 Coney Island Ave,"Brooklyn, NY 11223",United States,New York,Kings County,40.6022677,-73.9611815
Brokered by Coldwell Banker Advantage,House for sale,798000,4,4,1410,11 Goller Pl,"Staten Island, NY 10314",United States,New York,Richmond County,40.607299,-74.159021
Brokered by EXP Realty,House for sale,1049000,4,3,2184,180-14 69 Ave,"Fresh Meadows, NY 11365",United States,New York,Queens County,40.7332846,-73.7904626
Brokered by TALK OF THE TOWN REALTY C,House for sale,1888000,3,3,4100,2307 E 66th St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6137773,-73.9068869
Brokered by Re/Max Edge,House for sale,750000,3,2,1922,15 Denker Pl,"Staten Island, NY 10314",United States,New York,Richmond County,40.5905967,-74.1527255
"Brokered by ABC REAL ESTATE SERVICES, INC.",House for sale,750000,4,3,1806,762 E 37th St,"Brooklyn, NY 11210",United States,New York,Kings County,40.6383047,-73.9417504
"Brokered by Homes R Us Realty of NY, Inc.",House for sale,1080000,4,3,1824,115 Rome Ave,"Staten Island, NY 10304",United States,New York,Richmond County,40.6020615,-74.093461
Brokered by AmeriHomes Realty,House for sale,2888888,5,4,5000,1217 Doone Ct,"Brooklyn, NY 11235",United States,New York,Kings County,40.590624,-73.9581347
Brokered by BRISMAN REALTY,House for sale,849999,4,2,1842,906 E 16th St,"Brooklyn, NY 11230",United States,New York,Kings County,40.6274471,-73.961091
Brokered by East Coast REALTORS Inc,House for sale,1300000,5,3,1750,173-22 Effington Ave,"Flushing, NY 11358",United States,New York,Queens County,40.7496294,-73.7938635
Brokered by RE MAX Edge,House for sale,999000,7,4,2000,33 Avenue X,"Brooklyn, NY 11223",United States,New York,Kings County,40.58955,-73.9824749
Brokered by Master Associates Inc.,House for sale,1299800,4,4,2600,41 Milburn St,"Staten Island, NY 10306",10306,United States,New York,40.5774818,-74.1262228
Brokered by KELLER WILLIAMS REALTY LANDMARK II,House for sale,999000,4,1,2184,18 Vermont Ct,"Brooklyn, NY 11207",United States,New York,Kings County,40.6830674,-73.8945769
Brokered by SOUTHSIDE REALTY GROUP LLC,House for sale,999900,8,3,2184,2066 Ryer Ave,"Bronx, NY 10457",United States,New York,Bronx County,40.8523239,-73.900732
Brokered by Douglas Elliman  -111 Fifth Ave,House for sale,6995000,9,6,9550,159 Rivington St,"New York, NY 10002",United States,New York,New York County,40.7189961,-73.9854648
Brokered by Keller Williams Legendary,House for sale,599999,3,2,2184,968 Schenectady Ave,"Brooklyn, NY 11203",United States,New York,Kings County,40.6494096,-73.9332856
Brokered by Douglas Elliman - Bayside,House for sale,875000,4,2,1600,2420 Cortelyou Rd,"Brooklyn, NY 11226",United States,New York,Kings County,40.6440698,-73.9539046
Brokered by Real Broker NY LLC,House for sale,699999,3,2,2184,902 Harding Park,"Bronx, NY 10473",United States,New York,Bronx County,40.8070672,-73.8579727
Brokered by Corcoran Park Slope,House for sale,2195000,3,4,2184,503 4th Ave,"Brooklyn, NY 11215",United States,New York,Kings County,40.6679746,-73.9903952
Brokered by CENTURY 21 Achievers,House for sale,735000,3,2,1600,894 E 38th St,"Brooklyn, NY 11210",United States,New York,Kings County,40.6334425,-73.9402186
Brokered by Ideal Properties Realty,House for sale,1499000,3,2,2100,1813 E 24th St,"Brooklyn, NY 11229",United States,New York,Kings County,40.6063993,-73.9485994
Brokered by CENTURY 21 Achievers,House for sale,735000,3,2,1600,894 E 38th St,"Brooklyn, NY 11210",United States,New York,Kings County,40.6334425,-73.9402186
Brokered by E House Realty & Mgt. Inc.,House for sale,629900,3,2,1332,184 Cannon Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.5939996,-74.1910619
Brokered by Century 21 AA Realty,House for sale,485000,2,2,816,1605 Purdy St,"Bronx, NY 10462",United States,New York,Bronx County,40.8392076,-73.8539325
Brokered by PULLINI REALTY CORP.,House for sale,2999000,4,2,1732,1718 63rd St,"Brooklyn, NY 11204",United States,New York,Kings County,40.6212043,-73.9908884
"Brokered by NEUHAUS REALTY, INC.",House for sale,1600000,4,4,3150,782 Ionia Ave,"Staten Island, NY 10312",United States,New York,Richmond County,40.5365056,-74.1988326
Brokered by Rise Realty,House for sale,519999,3,2,1440,59 Larkin St,"Staten Island, NY 10302",United States,New York,Richmond County,40.6396595,-74.1362682
Brokered by COMPASS,House for sale,868000,3,2,2184,53-29 72 Pl,"Maspeth, NY 11378",United States,New York,Queens County,40.7303886,-73.8912581
Brokered by Corcoran Brooklyn Heights,House for sale,6700000,3,2,2184,450 Front St,"Staten Island, NY 10304",United States,New York,Richmond County,40.626225,-74.0745645
Brokered by Corcoran Brooklyn Heights,House for sale,6700000,3,2,2184,450 Front St,"Staten Island, NY 10304",United States,New York,Richmond County,40.626225,-74.0745645
Brokered by CENTURY 21 Milestone Realty,House for sale,749000,5,4,2184,105-47 88 St,"Ozone Park, NY 11417",United States,New York,Queens County,40.6785851,-73.8497745
Brokered by Keller Williams Realty Greater Nassau,House for sale,659000,3,2,1460,59 Saint Johns Ave,"Staten Island, NY 10305",United States,New York,Richmond County,40.6114323,-74.0667876
Brokered by Keller Williams Ny Realty,House for sale,710000,2,2,2250,4067 Murdock Ave,"Bronx, NY 10466",United States,New York,Bronx County,40.8926424,-73.8409541
Brokered by R A L ENTERPRISES,House for sale,790000,4,2,1744,966 E 42nd St,"Brooklyn, NY 11210",United States,New York,Kings County,40.631398,-73.9361773
Brokered by Corcoran Park Slope,House for sale,1300000,3,2,2184,3883 Bedford Ave,"Brooklyn, NY 11229",United States,New York,Kings County,40.6074439,-73.9477154
Brokered by CENTURY 21 Achievers,House for sale,699000,3,2,522,1372 E 57th St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6200647,-73.9203764
Brokered by R A L ENTERPRISES,House for sale,790000,4,2,1744,966 E 42nd St,"Brooklyn, NY 11210",United States,New York,Kings County,40.631398,-73.9361773
Brokered by Momentum Real Estate Llc,House for sale,1288000,3,2,1538,2421 82nd St,"Brooklyn, NY 11214",11214,United States,New York,40.6013215,-73.986412
Brokered by Tscherne Realty Inc,House for sale,868000,3,2,1690,64-13 79th St,"Middle Village, NY 11379",United States,New York,Queens County,40.7187347,-73.875063
Brokered by Real Broker NY LLC,House for sale,699900,5,1,1827,87-37 90th St,"Woodhaven, NY 11421",United States,New York,Queens County,40.6917678,-73.8540537
Brokered by Coldwell Banker American Homes,House for sale,559900,3,2,2184,116-42 204th St,"Saint Albans, NY 11412",United States,New York,Queens County,40.6957516,-73.7490297
Brokered by Clarke Realty,House for sale,570000,3,2,1728,2953 Pearsall Ave,"Bronx, NY 10469",United States,New York,Bronx County,40.869166,-73.8520258
Brokered by Highline Residential,House for sale,600000,2,2,2184,571 Watkins St Unit 1,"Brooklyn, NY 11212",New York,Kings County,Brooklyn,40.6585229,-73.9047396
Brokered by RE MAX Distinguished Homes & Properties,House for sale,599900,3,2,1534,1618 Adee Ave,"Bronx, NY 10469",United States,New York,Bronx County,40.8697604,-73.8408611
Brokered by Keller Williams Realty NYC Grp,House for sale,599000,3,2,1690,1466 Stickney Pl,"Bronx, NY 10469",United States,New York,Bronx County,40.88047,-73.8503054
Brokered by Corcoran East Side,House for sale,9000000,3,2,2184,8710 5th Ave,"Brooklyn, NY 11209",United States,New York,Kings County,40.6207751,-74.0273954
Brokered by Winzone Realty Inc,House for sale,3399000,7,2,3446,119-12 83rd Ave,"Kew Gardens, NY 11415",United States,New York,Queens County,40.7082867,-73.8335669
Brokered by Coleman Real Estate Team,House for sale,285000,3,2,2184,372 Atkins Ave,"Brooklyn, NY 11208",United States,New York,Kings County,40.6695084,-73.8779921
Brokered by Coleman Real Estate Team,House for sale,285000,3,2,2184,372 Atkins Ave,"Brooklyn, NY 11208",United States,New York,Kings County,40.6695084,-73.8779921
Brokered by Corcoran East Side,House for sale,19500000,5,7,2184,118 E 83rd St,"New York, NY 10028",United States,New York,New York County,40.7776535,-73.957772
Brokered by Elite Real Estate Group 1 Llc,House for sale,995000,4,3,2000,2220 Tiemann Ave,"Bronx, NY 10469",United States,New York,Bronx County,40.8580267,-73.837909
Brokered by Staten Island Premiere Properties,House for sale,675888,3,1,1662,3744 Amboy Rd,"Staten Island, NY 10308",United States,New York,Richmond County,40.5517925,-74.1441587
Brokered by East Coast REALTORS Inc,House for sale,825000,3,2,1400,112-30 38th Ave,"Corona, NY 11368",United States,New York,Queens County,40.7537084,-73.8542469
Brokered by Carina Realty Inc,House for sale,2795000,6,6,3600,14 St Marks Pl,"Brooklyn, NY 11217",United States,New York,Kings County,40.6824096,-73.9820791
Brokered by Corcoran Chelsea/Flatiron,House for sale,6250000,4,2,4500,26 E 22nd St # 2/3,"New York, NY 10010",United States,New York,New York County,40.739891,-73.9882646
"Brokered by Charles Rutenberg Realty, Inc.",House for sale,699000,3,2,2040,1045 Wheeler Ave,"Bronx, NY 10472",United States,New York,Bronx County,40.8247339,-73.8794549
