Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
Brokered by Re/Max In The City,Co-op for sale,309900,2,1,900,679 W 239th St Apt 5J,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8901764,-73.9146261
Brokered by Keller Williams Realty Group,Co-op for sale,325000,3,1,622,525 W 134th St Apt 2E,"New York, NY 10031",New York,New York County,New York,40.8192151,-73.9544658
Brokered by Myc & Associates Inc,Co-op for sale,1900000,3,2,2200,160 Chambers St Apt 4,"New York, NY 10007",New York,New York County,New York,40.7159669,-74.010573
Brokered by Douglas Elliman - Bayside,Co-op for sale,259000,1,1,2184,72-81 113 St Unit 6K,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7199582,-73.8357232
Brokered by Remax Edge - RE/MAX EDGE,Co-op for sale,825000,2,1,800,14 Prospect Park SW Apt 39,"Brooklyn, NY 11215",New York,Kings County,Brooklyn,40.660279,-73.978949
Brokered by Douglas Elliman - Long Beach,Co-op for sale,1075000,4,2,1800,37-30 83rd St Unit 4EF,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7487647,-73.8834851
Brokered by Keller Williams City Views,Co-op for sale,109000,1,1,2184,335 E 209th St Apt 4,"Bronx, NY 10467",New York,Bronx County,The Bronx,40.8768714,-73.8742644
Brokered by BHHS New York Properties,Co-op for sale,307000,2,1,960,629 Kappock St Apt 2P,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8802558,-73.9168342
Brokered by RE MAX Elite,Co-op for sale,675000,2,2,1200,9437 Shore Rd Unit 1A,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6168668,-74.0380928
Brokered by Keller Williams Legendary,Co-op for sale,368000,2,2,2184,18-05 215th St Unit 12H,"Bayside, NY 11360",New York,Queens County,Queens,40.784673,-73.775263
Brokered by Best Service Realty Corp.,Co-op for sale,365000,2,1,2184,37-30 83rd St Unit 2H,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7493341,-73.8834178
Brokered by Ditommaso Real Estate,Co-op for sale,225000,2,1,789,1100 Clove Rd Apt 2D,"Brooklyn, NY 10301",New York,Richmond County,Staten Island,40.6189484,-74.1071576
Brokered by TREBACH REALTY INC,Co-op for sale,480000,3,2,2184,3901 Independence Ave Apt 2T,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8890266,-73.9131785
Brokered by New York Residential R E,Co-op for sale,385000,2,1,800,160-34 Cross Island Pkwy Unit 6-202,"Whitestone, NY 11357",New York,Queens County,Queens,40.7865407,-73.8018825
Brokered by Exp Realty,Co-op for sale,325000,2,1,750,129 E 102nd St Apt 5B,"New York, NY 10029",New York,New York County,New York,40.78987,-73.9483335
Brokered by Corcoran Brooklyn Heights,Co-op for sale,699000,1,1,2184,114 Remsen St Apt A,"Brooklyn, NY 11201",United States,New York,Kings County,40.6938368,-73.9941354
Brokered by Joyce Realty,Co-op for sale,249000,2,1,800,12 Edgewater Park Unit B,"Bronx, NY 10465",United States,New York,Bronx County,40.8224877,-73.8109803
"Brokered by Robert E. Hill, Inc.",Co-op for sale,249000,1,1,850,601 Kappock St Apt 3N,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8789773,-73.916004
Brokered by Keller Williams Realty Liberty,Co-op for sale,228500,1,1,750,123-35 82nd Rd Unit 7U,"Kew Gardens, NY 11415",New York,Queens County,Queens,40.7115099,-73.82872
Brokered by Keller Williams Rlty Landmark,Co-op for sale,305000,2,1,2184,164-11 Willets Point Blvd Unit 2,"Whitestone, NY 11357",New York,Queens County,Queens,40.783465,-73.7990603
Brokered by Elegran Real Estate And Development,Co-op for sale,639000,1,1,2184,45 E End Ave Apt 5E,"New York, NY 10028",New York,New York County,New York,40.77172,-73.9467052
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,549000,1,1,2184,535 E 72nd St Apt 4A,"New York, NY 10021",New York,New York County,New York,40.7662222,-73.9516342
Brokered by EXP Realty,Co-op for sale,335000,2,1,745,35-35 82nd St Unit 24,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7517899,-73.88467
Brokered by TREBACH REALTY INC,Co-op for sale,295000,1,1,2184,3001 Henry Hudson Pkwy Apt 3I,"Bronx, NY 10463",United States,New York,Bronx County,40.883124,-73.9164633
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,549000,1,1,2184,535 E 72nd St Apt 4A,"New York, NY 10021",New York,New York County,New York,40.7662222,-73.9516342
Brokered by EXP Realty,Co-op for sale,335000,2,1,745,35-35 82nd St Unit 24,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7517899,-73.88467
Brokered by TREBACH REALTY INC,Co-op for sale,295000,1,1,2184,3001 Henry Hudson Pkwy Apt 3I,"Bronx, NY 10463",United States,New York,Bronx County,40.883124,-73.9164633
Brokered by COMPASS,Co-op for sale,580000,1,1,2184,305 W 55th St Apt 2A,"Manhattan, NY 10019",New York,New York County,New York,40.7657861,-73.9842196
Brokered by Corcoran East Side,Co-op for sale,887785,2,2,2184,575 Main St Apt 1602,"New York, NY 10044",New York,Queens County,Queens,40.7462427,-73.8259167
Brokered by Brown Harris Stevens,Co-op for sale,999000,2,2,2184,531 Main St Apt 520,"Manhattan, NY 10044",New York,New York County,New York,40.7617289,-73.9502411
Brokered by Keller Williams Realty Greater Nassau,Co-op for sale,188000,3,1,2184,6011 Broadway Apt L5,"Woodside, NY 11377",New York,Queens County,Queens,40.7511899,-73.90201
Brokered by COMPASS,Co-op for sale,545000,1,1,2184,28 W 87th St Apt 4A,"Manhattan, NY 10024",New York,New York County,New York,40.7863158,-73.9702042
Brokered by Sold By Bart R E Partners Inc,Co-op for sale,389000,2,1,2184,62-19 53rd Ave Unit 3P,"Maspeth, NY 11378",New York,Queens County,Queens,40.7317199,-73.90176
Brokered by Homedax Real Estate Llc,Co-op for sale,350000,2,1,2184,414 61st St Apt 4A,"Brooklyn, NY 11220",New York,Kings County,Brooklyn,40.6397364,-74.0186847
Brokered by Homedax Real Estate Llc,Co-op for sale,350000,2,1,2184,414 61st St Apt 4A,"Brooklyn, NY 11220",New York,Kings County,Brooklyn,40.6397364,-74.0186847
Brokered by Ubiq,Co-op for sale,310000,2,1,2184,655 Riverside Dr Apt 5A,"New York, NY 10031",New York,New York County,New York,40.8255972,-73.9529963
Brokered by Brown Harris Stevens,Co-op for sale,479000,1,1,2184,335 W 85th St Apt 4A,"Manhattan, NY 10024",New York,New York County,New York,40.788879,-73.9794905
Brokered by Joyce Realty,Co-op for sale,659000,3,2,1300,3 Edgewater Park Unit 3A,"Bronx, NY 10465",New York,Bronx County,The Bronx,40.8224429,-73.8109606
Brokered by Magic Of Great Neck Realty Inc,Co-op for sale,629000,2,2,1600,27110 Grand Central Pkwy Apt 22N,"Floral Park, NY 11005",New York,Queens County,Queens,40.7564761,-73.7212008
Brokered by NextHome Empire,Co-op for sale,315000,2,1,2184,21-48 35th St Unit 5G,"Astoria, NY 11105",New York,Queens County,Queens,40.7758184,-73.907993
Brokered by Brown Harris Stevens- 3531 Johnson Avenue,Co-op for sale,605000,3,2,1500,2575 Palisade Ave Apt 1L,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8818819,-73.921791
Brokered by COMPASS,Co-op for sale,550000,2,1,2184,611 41st St Apt L,"Brooklyn, NY 11232",United States,New York,Kings County,40.6487997,-74.0024232
Brokered by RE MAX City Square,Co-op for sale,575000,3,2,1480,3903 Nostrand Ave Apt 5P,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5886056,-73.9394034
Brokered by The Agency,Co-op for sale,525000,3,1,2184,180 W End Ave Apt 19P,"New York, NY 10023",New York,New York County,New York,40.7774246,-73.98562
Brokered by Madison Estates Sotheby's International Realty,Co-op for sale,379000,2,2,1160,3215 Avenue H Apt 3P,"Brooklyn, NY 11210",New York,Kings County,Brooklyn,40.6320616,-73.9452586
Brokered by Fave Realty Inc,Co-op for sale,250000,1,1,900,3017 Riverdale Ave Apt 1F,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.880985,-73.9102329
Brokered by Corcoran East Side,Co-op for sale,1275000,1,1,1000,521 W 47th St Apt 2B,"New York, NY 10036",New York,New York County,New York,40.7635661,-73.9941366
Brokered by COMPASS,Co-op for sale,895000,2,2,2184,202 W 78th St Apt 2E,"Manhattan, NY 10024",New York,New York County,New York,40.7824047,-73.979261
Brokered by The Agency,Co-op for sale,950000,2,1,1000,140 W End Ave Apt 7B,"New York, NY 10023",New York,New York County,New York,40.7759205,-73.9861034
Brokered by Agency Real Estate Services Llc,Co-op for sale,269000,1,1,900,170-40 Highland Ave Unit 404,"Jamaica, NY 11432",New York,Queens County,Queens,40.7125699,-73.79318
Brokered by Garden Square Realty,Co-op for sale,550000,2,1,1069,4 Dartmouth St Apt 71,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7192373,-73.846265
Brokered by Sold By Bart R E Partners Inc,Co-op for sale,330000,3,1,2184,83-20 98th St Unit 1U,"Woodhaven, NY 11421",New York,Queens County,Queens,40.6994276,-73.8518226
Brokered by Nyc Realty Brokers Llc,Co-op for sale,619000,2,2,1200,200 Corbin Pl Apt 5N,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5768871,-73.9542132
Brokered by Brown Harris Stevens - 129 Montague Street,Co-op for sale,800000,2,2,2184,3442 80th St Apt 32,"Queens, NY 11372",New York,Queens County,Queens,40.7535399,-73.8868899
Brokered by RE MAX Edge,Co-op for sale,499000,2,1,686,430 W 46th St Apt 5E,"Manhattan, NY 10036",New York,New York County,New York,40.7615546,-73.9923686
Brokered by ROBERT DEFALCO REALTY INC,Co-op for sale,300000,3,1,1200,2741 E 28th St Apt 4D,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5862693,-73.9407123
Brokered by Re/Max In The City,Co-op for sale,240900,2,1,875,2390 Palisade Ave Apt 4K,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8797408,-73.9204193
Brokered by Houlihan Lawrence,Co-op for sale,129000,1,1,750,4315 Webster Ave Apt 3J,"Bronx, NY 10470",New York,Bronx County,The Bronx,40.8995193,-73.8623678
Brokered by RE MAX Distinguished Homes & Properties,Co-op for sale,265000,2,1,1100,1750 E 14th St Apt L4,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,40.6068092,-73.9590334
Brokered by Keller Williams NYC,Co-op for sale,262500,1,1,2184,750 Kappock St Apt 502,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8819467,-73.9200169
Brokered by COMPASS,Co-op for sale,850000,1,1,2184,32 Downing St Apt 2D,"Manhattan, NY 10014",New York,New York County,New York,40.729293,-74.003447
Brokered by COMPASS,Co-op for sale,999000,2,1,1050,215 W 92nd St Apt 5F,"Manhattan, NY 10025",New York,New York County,New York,40.7921116,-73.9731768
Brokered by Yoreevo,Co-op for sale,999000,2,1,2184,139 W 85th St Apt 3,"New York, NY 10024",New York,New York County,New York,40.7866659,-73.974142
Brokered by Sold By Bart R E Partners Inc,Co-op for sale,279000,2,1,2184,84-70 129th St Unit 1V,"Kew Gardens, NY 11415",New York,Queens County,Queens,40.7069299,-73.82404
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,2300000,2,2,1600,242 E 7th St Unit Ph,"New York, NY 10009",United States,New York,New York County,40.7236159,-73.9781735
Brokered by COMPASS,Co-op for sale,450000,3,2,1026,97-10 62nd Dr Unit 8E,"Rego Park, NY 11374",New York,Queens County,Queens,40.7323502,-73.8611654
Brokered by Bond New York- Columbus Circle,Co-op for sale,999000,3,2,2184,203 W 102nd St Apt 1F,"New York, NY 10025",New York,New York County,New York,40.7982086,-73.9680164
Brokered by E Realty International Corp,Co-op for sale,378000,2,1,2184,150-10 Melbourne Ave Unit 368A,"Flushing, NY 11367",New York,Queens County,Queens,40.7341999,-73.81974
Brokered by O Kane Realty,Co-op for sale,149000,1,1,2184,112-50 Northern Blvd Unit 1E,"Corona, NY 11368",New York,Queens County,Queens,40.7581299,-73.8569399
Brokered by East Coast REALTORS Inc,Co-op for sale,195000,1,1,2184,44-20 Douglaston Pkwy Unit 2G,"Douglaston, NY 11363",New York,Queens County,Queens,40.7659255,-73.7453922
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,999995,2,1,2184,126 E 12th St Apt 6A,"New York, NY 10003",New York,New York County,New York,40.7321997,-73.9888999
"Brokered by Robert E. Hill, Inc.",Co-op for sale,430000,2,2,1200,2727 Palisade Ave Apt 5B,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8830657,-73.9206428
NoBroker,Co-op for sale,445000,3,2,2184,138-10 Franklin Ave Unit 1K,"Flushing, NY 11355",New York,Queens County,Queens,40.7547252,-73.8255572
Brokered by Douglas Elliman - 140 Franklin,Co-op for sale,435000,3,1,2184,269 W 72nd St Apt 12D,"New York, NY 10023",New York,New York County,New York,40.7799639,-73.9841598
"Brokered by Compass Greater New York, LLC",Co-op for sale,329000,1,1,750,302 96th St Apt 4L,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.61593,-74.0335829
Brokered by ETPG - Eastpointe Properties Group,Co-op for sale,370000,3,1,2184,35 E 30th St Apt 6D,"New York, NY 10016",New York,New York County,New York,40.7450423,-73.9839731
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,299000,1,1,2184,318 W 36th St Apt 3A,"New York, NY 10018",New York,New York County,New York,40.7538054,-73.9935323
Brokered by Brown Harris Stevens - 1926 Broadway,Co-op for sale,1395000,3,3,1750,789 W End Ave Unit 1A2,"Manhattan, NY 10025",New York,New York County,New York,40.7971343,-73.9722076
Brokered by Keller Williams NYC,Co-op for sale,495000,1,1,2184,257 W 86th St Unit 8C,"New York, NY 10024",New York,New York County,New York,40.7885633,-73.9767931
Brokered by EXIT REALTY GROUP,Co-op for sale,369000,1,1,900,2400 Johnson Ave Apt 9C,"Bronx, NY 10463",10463,United States,New York,40.8763984,-73.9184692
Brokered by GOLDEN REAL CORP.,Co-op for sale,169000,1,1,680,2821 Kings Hwy Apt 1N,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,40.6150193,-73.9464928
"Brokered by Weichert, Realtors - Larchmont",Co-op for sale,124900,1,1,676,3535 Kings College Pl Apt 3E,"Bronx, NY 10467",New York,Bronx County,The Bronx,40.880833,-73.8758596
Brokered by Exp Realty,Co-op for sale,269000,1,1,2184,21-57 33rd St Unit 5E,"Astoria, NY 11105",New York,Queens County,Queens,40.7759232,-73.9087334
Brokered by COMPASS,Co-op for sale,60000000,8,8,2184,960 5th Ave Unit 12,"Manhattan, NY 10075",New York,New York County,New York,40.7756423,-73.9642465
Brokered by Benjamin Realty Since 1980,Co-op for sale,329000,1,1,2184,6 Burns St Apt 111,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7193051,-73.8453248
Brokered by COMPASS,Co-op for sale,169999,2,1,2184,112-30 Northern Blvd Unit 4G,"Corona, NY 11368",New York,Queens County,Queens,40.7579027,-73.8562374
Brokered by R New York,Co-op for sale,439000,1,1,950,10 Bay Street Lndg Apt 5E,"Staten Island, NY 10301",New York,Richmond County,Staten Island,40.638118,-74.073964
Brokered by B Square Realty,Co-op for sale,448000,3,1,2184,162-31 9th Ave Unit 6B,"Whitestone, NY 11357",New York,Queens County,Queens,40.7932677,-73.7984822
Brokered by Brown Harris Stevens,Co-op for sale,385000,1,1,900,2500 Johnson Ave Apt 12M,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.876794,-73.9177034
Brokered by Douglas Elliman - 3544 Johnson Ave,Co-op for sale,349000,2,1,900,629 Kappock St Apt 4A,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8802558,-73.9168342
Brokered by Brown Harris Stevens,Co-op for sale,1195000,3,3,995,3001 Henry Hudson West Parkway Pkwy W Unit 1FG,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8830898,-73.9165737
Brokered by COMPASS,Co-op for sale,1750000,3,3,995,285 Riverside Dr Apt 5B,"Manhattan, NY 10025",New York,New York County,New York,40.7989206,-73.9723967
Brokered by Coldwell Banker M&D Good Life,Co-op for sale,324900,1,1,900,251 Seaman Ave Apt 1C,"New York, NY 10034",New York,New York County,New York,40.8716437,-73.9178483
Brokered by Exit Realty DKC,Co-op for sale,97500,2,1,791,1160 Colgate Ave Apt 1D,"Bronx, NY 10472",New York,Bronx County,The Bronx,40.8279037,-73.881623
Brokered by RE MAX 1st Choice,Co-op for sale,519999,3,2,1100,33-44 93rd St Unit 3S,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7551143,-73.8752634
Brokered by De Luca Realty Group INC,Co-op for sale,299999,2,1,857,44B Edgewater Park Unit 44B,"Bronx, NY 10465",New York,Bronx County,The Bronx,40.8227774,-73.8084775
Brokered by Keller Williams Points North,Co-op for sale,319000,2,1,925,108-49 63rd Ave Unit 6F,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7355842,-73.8491198
Brokered by Ubiq,Co-op for sale,350000,2,1,2184,655 Riverside Dr Apt 1A,"New York, NY 10031",New York,New York County,New York,40.8255972,-73.9529963
Brokered by CENTURY 21 Homefront,Co-op for sale,255000,1,1,750,464 Neptune Ave Apt 4E,"Brooklyn, NY 11224",New York,Kings County,Brooklyn,40.5792324,-73.9713245
Brokered by CENTURY 21 Future Homes Realty,Co-op for sale,190000,2,1,875,3065 Sedgwick Ave Apt 3E,"Bronx, NY 10468",New York,Bronx County,The Bronx,40.8766081,-73.8998497
Brokered by Houlihan Lawrence,Co-op for sale,149999,1,1,850,4295 Webster Ave Apt 4B,"Bronx, NY 10470",New York,Bronx County,The Bronx,40.8992144,-73.8624103
Brokered by New York Residential R E,Co-op for sale,208000,1,1,610,159-04 16th Ave Unit 6-68,"Whitestone, NY 11357",New York,New York County,New York,40.7398044,-73.9980373
Brokered by Douglas Elliman - New Hyde Park,Co-op for sale,310000,2,1,675,247-16A 76 Ave Unit 1FL,"Bellerose, NY 11426",New York,Queens County,Queens,40.7444053,-73.7237661
Brokered by Miller & Miller Real Estate,Co-op for sale,239900,1,1,585,71-27 260th St Unit A2,"Glen Oaks, NY 11004",New York,Queens County,Queens,40.7516659,-73.7183001
Brokered by Tworealestate Llc,Co-op for sale,257000,3,1,450,40 Brighton 1st Rd Apt 11D,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5756277,-73.9667833
Brokered by CENTURY 21 Galvez,Co-op for sale,340000,2,1,900,6035 Broadway Apt 6N,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.8919476,-73.8973687
Brokered by COMPASS,Co-op for sale,775000,3,2,1880,175 E 62nd St Apt 14A,"Manhattan, NY 10065",New York,New York County,New York,40.7636632,-73.9655082
Brokered by CENTURY 21 Galvez,Co-op for sale,340000,2,1,900,6035 Broadway Apt 6N,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.8919476,-73.8973687
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,699000,1,1,600,170 W 74th St Apt 607,"New York, NY 10023",New York,New York County,New York,40.7794608,-73.979919
Brokered by COMPASS,Co-op for sale,2250000,4,3,2184,225 Central Park W Unit 422423,"Manhattan, NY 10024",United States,New York,New York County,40.7830893,-73.9713177
Brokered by COMPASS,Co-op for sale,319000,3,1,2184,36 W 138th St Apt 51,"Manhattan, NY 10037",New York,New York County,New York,40.8153009,-73.9380717
Brokered by Corcoran West Side Gallery,Co-op for sale,399000,1,1,2184,521 E 81st St Apt 4C,"New York, NY 10028",New York,New York County,New York,40.7723985,-73.9482206
Brokered by Corcoran Brooklyn Heights,Co-op for sale,625000,3,1,652,28 Old Fulton St Apt 6M,"Brooklyn, NY 11201",Kings County,Brooklyn,Brooklyn Heights,40.702334,-73.9937463
Brokered by Mjr Real Estate Llc,Co-op for sale,269000,1,1,700,97-37 63 Rd Unit 5F,"Rego Park, NY 11374",New York,Queens County,Queens,40.7318958,-73.8599645
